City,Status,FSA,Neighborhood,UP2,Collections,Address,Mint Price,Last Price,Owner EOS,Owner,Ownership Changed At,Currency,Markup,Structure,Structure Name,Yield Per Month,Yield Per Month (Max),Property ID,Sale Price,Price Per UP2,UPX.Per.UP2
Santa Clara,For sale,FALSE,SOUTHWEST,76,"[{""name"":""Santa Claran"",""yield_boost"":1.28},{""name"":""Southwest"",""yield_boost"":1.85}]",3058 ATHERTON DR,69996,69996,i5aik4ltprzh,alchemy,2021-08-01T15:44:38.500Z,USD,143,,,846.67,"1,566.34",79268673101239,100,1.315789474,
Los Angeles,Owned,FALSE,VENICE,60,"[{""name"":""Los Angeles"",""yield_boost"":1.25},{""name"":""Venice"",""yield_boost"":1.4}]",2454 GLYNDON AVE,71220,71220,i5aik4ltprzh,alchemy,2022-06-01T04:08:10.000Z,,,,,861.48,"1,206.07",77193281333281,,,
Los Angeles,Owned,FALSE,BALDWIN HILLS/CRENSHAW,351,"[{""name"":""Los Angeles"",""yield_boost"":1.25}]",3900 NICOLET AVE,71955,71955,i5aik4ltprzh,alchemy,2023-03-26T18:00:42.500Z,,,,,870.37,"1,087.96",77206686330159,,,
Manhattan,Owned,FALSE,HUDSON SQUARE,83,"[{""name"":""New Yorker"",""yield_boost"":1.2}]",330 SPRING ST,74700,74700,i5aik4ltprzh,alchemy,2020-11-03T23:43:41.000Z,,,,,903.57,"1,084.29",81383828321969,,,
Manhattan,Owned,FALSE,CHELSEA,88,"[{""name"":""New Yorker"",""yield_boost"":1.2}]",63 W 17TH ST,76560,76560,i5aik4ltprzh,alchemy,2020-12-27T05:40:01.000Z,,,,,926.07,"1,111.28",81392233707597,,,
Chicago,Owned,FALSE,WEST RIDGE,613,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",7030 N OAKLEY AVE,78464,78464,i5aik4ltprzh,alchemy,2021-06-14T23:42:58.500Z,,,,,949.1,"1,214.85",82182943463991,,,
London,Owned,FALSE,KNIGHTSBRIDGE & BELGRAVIA,20,[],2 BLOOMFIELD TERRACE,79520,79520,i5aik4ltprzh,alchemy,2023-04-30T10:33:22.500Z,,,,,961.87,No boost,88085270326337,,,
Rio de Janeiro,Owned,FALSE,ITANHANGÁ,456,"[{""name"":""Rio de Janeiro"",""yield_boost"":1.25}]","RUA JARDIM DO SERIDO, 754B",80256,80256,i5aik4ltprzh,alchemy,2022-11-18T00:15:29.000Z,,,,,970.78,"1,213.47",41716753581390,,,
Nashville,Owned,FALSE,MADISON,560,"[{""name"":""Nashville"",""yield_boost"":1.25},{""name"":""Madison"",""yield_boost"":1.36}]",140 LONG HOLLOW PIKE,80640,80640,i5aik4ltprzh,alchemy,2022-01-07T19:48:01.000Z,,,,,975.42,"1,326.57",78642850466815,,,
Nashville,Owned,FALSE,WEST NASHVILLE,456,"[{""name"":""Nashville"",""yield_boost"":1.25},{""name"":""West Nashville"",""yield_boost"":1.35}]",832 CLEMATIS DR,81624,81624,i5aik4ltprzh,alchemy,2022-04-07T23:27:02.000Z,,,,,987.32,"1,332.89",78521433756811,,,
Manhattan,Owned,FALSE,GARMENT DISTRICT,101,"[{""name"":""New Yorker"",""yield_boost"":1.2}]",134 W 37TH ST,81810,81810,i5aik4ltprzh,alchemy,2020-12-29T05:00:33.500Z,,,,,989.57,"1,187.49",81400337103108,,,
London,Owned,FALSE,MARYLEBONE,42,"[{""name"":""London"",""yield_boost"":1.25}]",57 NEW CAVENDISH ST,82404,82404,i5aik4ltprzh,alchemy,2023-05-18T19:04:36.000Z,,,,,996.76,"1,245.95",88103473600807,,,
New Orleans,For sale,FALSE,MCDONOGH,618,"[{""name"":""New Orleans"",""yield_boost"":1.25}]",1932 HERMOSA ST,82812,82812,i5aik4ltprzh,alchemy,2021-10-04T18:50:03.500Z,USD,85,,,"1,001.69","1,252.12",74666046400123,70,0.113268608,
San Francisco,Owned,FALSE,MISSION DOLORES,156,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",3874 18TH ST,83984,83984,i5aik4ltprzh,alchemy,2020-11-24T17:20:25.500Z,,,completed,aptbuilding,"1,015.87","1,422.22",79538333271181,,,
Queens,Owned,FALSE,SUNNYSIDE,320,"[{""name"":""Sunnyside"",""yield_boost"":1.73}]",4825 36TH ST,84160,84160,i5aik4ltprzh,alchemy,2022-04-14T08:32:25.000Z,,,,,"1,018","1,761.14",81392284041087,,,
Chicago,Owned,FALSE,BRIGHTON PARK,742,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",4546 S KEDZIE AVE,97944,97944,i5aik4ltprzh,alchemy,2021-06-12T21:25:13.500Z,,,,,"1,184.73","1,516.46",82058909513378,,,
Kansas City,Owned,FALSE,GRANDVIEW,893,"[{""name"":""Kansas City"",""yield_boost"":1.25}]",13903 NORBY RD,100016,100016,i5aik4ltprzh,alchemy,2021-09-23T23:56:12.000Z,,,,,"1,209.79","1,512.24",80229739899946,,,
Las Vegas,Owned,FALSE,RANCHO OAKEY,293,"[{""name"":""Las Vegas"",""yield_boost"":1.25},{""name"":""RANCHO OAKEY"",""yield_boost"":1.49}]",125 STONEWOOD CT,103282.5,103282.5,i5aik4ltprzh,alchemy,2022-10-30T19:49:47.000Z,,,,,"1,249.31","1,861.46",78548880432622,,,
Cleveland,Owned,FALSE,GOODRICH-KIRTLAND PARK,1311,"[{""name"":""Clevelander"",""yield_boost"":1.25}]",4020 PAYNE AVE,108813,108813,i5aik4ltprzh,alchemy,2021-07-08T16:09:18.000Z,,,,,"1,316.2","1,645.25",81871541743311,,,
London,Owned,FALSE,KNIGHTSBRIDGE & BELGRAVIA,30,[],77B CHESTER SQUARE,119280,119280,i5aik4ltprzh,alchemy,2023-04-30T03:34:09.500Z,,,,,"1,442.81",No boost,88088927759514,,,
San Francisco,Owned,FALSE,MISSION DOLORES,268,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",345 CHURCH ST,124120,124120,i5aik4ltprzh,alchemy,2020-11-24T14:16:46.500Z,,,,,"1,501.36","2,101.9",79540883408057,,,
Nashville,Owned,FALSE,SOUTHEAST,1020,"[{""name"":""Nashville"",""yield_boost"":1.25}]",6844 BURKITT RD,149940,149940,i5aik4ltprzh,alchemy,2021-12-08T01:13:47.000Z,,,,,"1,813.67","2,267.09",78436910154899,,,
Manhattan,Owned,FALSE,HARLEM,742,"[{""name"":""New Yorker"",""yield_boost"":1.2},{""name"":""Harlem"",""yield_boost"":1.57}]",25 W 132ND ST,155820,155820,i5aik4ltprzh,alchemy,2021-08-01T15:11:04.500Z,,,,,"1,884.8","2,959.13",81437062427364,,,
Nashville,Owned,FALSE,JOELTON,2638,"[{""name"":""Nashville"",""yield_boost"":1.25}]",2732 MORGAN RD,369320,369320,i5aik4ltprzh,alchemy,2022-03-26T00:39:02.500Z,,,completed,luxranch,"4,467.29","5,584.12",78651121630281,,,
